VentaID,Fecha,TiendaID,EmpleadoID,ProductoID,Cantidad,PrecioUnitario,PrecioTotal
3496,20240308,1,52,48,2,152000.0,304000.0
3496,20240308,1,52,77,2,307000.0,614000.0
3497,20240204,1,52,10,1,293000.0,293000.0
3497,20240204,1,52,69,1,431000.0,431000.0
3497,20240204,1,52,74,1,138000.0,138000.0
3497,20240204,1,52,96,2,365000.0,730000.0
3498,20241002,5,55,42,1,88000.0,88000.0
3498,20241002,5,55,94,1,32000.0,32000.0
3499,20240929,3,56,67,2,43000.0,86000.0
3500,20241227,4,30,34,2,76000.0,152000.0
3501,20240226,3,56,18,2,170000.0,340000.0
3501,20240226,3,56,43,5,315000.0,1575000.0
3501,20240226,3,56,58,1,98000.0,98000.0
3502,20240924,3,29,67,2,43000.0,86000.0
3502,20240924,3,29,70,2,291000.0,582000.0
3503,20240914,3,56,37,1,502000.0,502000.0
3503,20240914,3,56,55,2,563000.0,1126000.0
3504,20240526,2,47,4,1,473000.0,473000.0
3504,20240526,2,47,21,1,43000.0,43000.0
3505,20241021,4,35,29,1,158000.0,158000.0
3505,20241021,4,35,47,1,40000.0,40000.0
3505,20241021,4,35,49,1,532000.0,532000.0
3505,20241021,4,35,65,1,218000.0,218000.0
3505,20241021,4,35,74,1,138000.0,138000.0
3506,20240422,1,52,10,5,293000.0,1465000.0
3506,20240422,1,52,100,1,383000.0,383000.0
3507,20240522,4,30,80,1,330000.0,330000.0
3507,20240522,4,30,88,2,152000.0,304000.0
3508,20241120,4,59,37,1,502000.0,502000.0
3508,20241120,4,59,63,1,206000.0,206000.0
3508,20241120,4,59,78,1,366000.0,366000.0
3509,20240416,1,52,44,1,464000.0,464000.0
3509,20240416,1,52,94,1,32000.0,32000.0
3510,20240304,3,29,38,2,133000.0,266000.0
3510,20240304,3,29,49,3,532000.0,1596000.0
3510,20240304,3,29,75,2,29000.0,58000.0
3510,20240304,3,29,85,2,109000.0,218000.0
3511,20240829,1,52,73,2,27000.0,54000.0
3511,20240829,1,52,81,1,356000.0,356000.0
3512,20241012,1,36,61,1,96000.0,96000.0
3513,20240804,1,52,19,1,249000.0,249000.0
3514,20240622,4,42,49,2,532000.0,1064000.0
3514,20240622,4,42,60,1,174000.0,174000.0
3514,20240622,4,42,72,1,817000.0,817000.0
3515,20240617,3,56,9,1,550000.0,550000.0
3515,20240617,3,56,75,1,29000.0,29000.0
3516,20240824,2,66,74,1,138000.0,138000.0
3517,20240323,5,70,39,1,332000.0,332000.0
3518,20241130,2,26,45,2,399000.0,798000.0
3518,20241130,2,26,48,2,152000.0,304000.0
3519,20240713,4,35,6,1,212000.0,212000.0
3519,20240713,4,35,89,1,30000.0,30000.0
3520,20241031,1,52,63,1,206000.0,206000.0
3520,20241031,1,52,71,4,93000.0,372000.0
3520,20241031,1,52,80,1,330000.0,330000.0
3520,20241031,1,52,91,2,491000.0,982000.0
3521,20241122,2,47,29,4,158000.0,632000.0
3522,20240303,3,9,20,2,694000.0,1388000.0
3523,20240616,4,35,6,1,212000.0,212000.0
3523,20240616,4,35,12,1,669000.0,669000.0
3524,20241130,1,7,8,1,210000.0,210000.0
3524,20241130,1,7,51,1,35000.0,35000.0
3524,20241130,1,7,69,2,431000.0,862000.0
3524,20241130,1,7,89,1,30000.0,30000.0
3525,20241207,5,33,33,1,285000.0,285000.0
3525,20241207,5,33,78,2,366000.0,732000.0
3526,20240309,1,36,14,1,105000.0,105000.0
3527,20241220,1,52,24,1,575000.0,575000.0
3527,20241220,1,52,63,1,206000.0,206000.0
3528,20241017,1,36,3,1,32000.0,32000.0
3528,20241017,1,36,24,4,575000.0,2300000.0
3529,20240507,1,52,17,1,31000.0,31000.0
3529,20240507,1,52,41,1,490000.0,490000.0
3530,20240117,3,39,36,1,796000.0,796000.0
3530,20240117,3,39,100,1,383000.0,383000.0
3531,20240304,3,39,21,1,43000.0,43000.0
3531,20240304,3,39,47,2,40000.0,80000.0
3531,20240304,3,39,52,2,26000.0,52000.0
3531,20240304,3,39,57,1,16000.0,16000.0
3532,20240712,4,30,9,1,550000.0,550000.0
3532,20240712,4,30,25,2,157000.0,314000.0
3533,20240604,1,7,34,2,76000.0,152000.0
3533,20240604,1,7,70,1,291000.0,291000.0
3534,20240426,4,30,41,1,490000.0,490000.0
3535,20240207,2,11,9,1,550000.0,550000.0
3535,20240207,2,11,13,1,526000.0,526000.0
3535,20240207,2,11,52,1,26000.0,26000.0
3535,20240207,2,11,89,2,30000.0,60000.0
3536,20240313,1,27,100,2,383000.0,766000.0
3537,20240402,4,35,23,1,449000.0,449000.0
3537,20240402,4,35,26,1,772000.0,772000.0
3537,20240402,4,35,33,1,285000.0,285000.0
3537,20240402,4,35,49,1,532000.0,532000.0
3537,20240402,4,35,50,1,176000.0,176000.0
3538,20240417,3,39,18,2,170000.0,340000.0
3538,20240417,3,39,70,1,291000.0,291000.0
3539,20240625,5,55,11,1,395000.0,395000.0
3539,20240625,5,55,37,5,502000.0,2510000.0
3540,20240404,3,56,36,1,796000.0,796000.0
3541,20240226,3,29,20,2,694000.0,1388000.0
3541,20240226,3,29,37,2,502000.0,1004000.0
3541,20240226,3,29,43,5,315000.0,1575000.0
3541,20240226,3,29,90,2,202000.0,404000.0
3542,20240123,4,35,20,5,694000.0,3470000.0
3542,20240123,4,35,49,1,532000.0,532000.0
3542,20240123,4,35,85,2,109000.0,218000.0
3543,20240614,1,52,14,1,105000.0,105000.0
3543,20240614,1,52,66,4,342000.0,1368000.0
3543,20240614,1,52,80,2,330000.0,660000.0
3544,20240112,2,66,1,2,400000.0,800000.0
3545,20240201,2,47,45,1,399000.0,399000.0
3545,20240201,2,47,77,2,307000.0,614000.0
3546,20240123,1,27,17,4,31000.0,124000.0
3546,20240123,1,27,54,1,202000.0,202000.0
3546,20240123,1,27,55,2,563000.0,1126000.0
3546,20240123,1,27,66,2,342000.0,684000.0
3546,20240123,1,27,94,5,32000.0,160000.0
3547,20240519,4,35,29,2,158000.0,316000.0
3547,20240519,4,35,41,2,490000.0,980000.0
3547,20240519,4,35,45,2,399000.0,798000.0
3547,20240519,4,35,96,2,365000.0,730000.0
3548,20240910,2,11,14,1,105000.0,105000.0
3548,20240910,2,11,65,1,218000.0,218000.0
3549,20240501,3,56,28,1,210000.0,210000.0
3549,20240501,3,56,37,1,502000.0,502000.0
3549,20240501,3,56,68,3,218000.0,654000.0
3549,20240501,3,56,87,1,30000.0,30000.0
3549,20240501,3,56,90,2,202000.0,404000.0
3550,20240601,2,26,7,1,40000.0,40000.0
3550,20240601,2,26,73,1,27000.0,27000.0
3550,20240601,2,26,83,2,103000.0,206000.0
3551,20240116,3,39,65,2,218000.0,436000.0
3551,20240116,3,39,85,1,109000.0,109000.0
3552,20240510,5,43,6,5,212000.0,1060000.0
3552,20240510,5,43,18,2,170000.0,340000.0
3553,20240803,4,59,86,2,119000.0,238000.0
3553,20240803,4,59,89,1,30000.0,30000.0
3554,20241022,2,26,58,5,98000.0,490000.0
3554,20241022,2,26,83,1,103000.0,103000.0
3555,20240619,4,59,39,5,332000.0,1660000.0
3556,20240826,1,27,26,1,772000.0,772000.0
3556,20240826,1,27,57,1,16000.0,16000.0
3556,20240826,1,27,70,1,291000.0,291000.0
3556,20240826,1,27,74,4,138000.0,552000.0
3556,20240826,1,27,95,2,187000.0,374000.0
3557,20240419,1,27,9,2,550000.0,1100000.0
3557,20240419,1,27,18,1,170000.0,170000.0
3557,20240419,1,27,24,2,575000.0,1150000.0
3557,20240419,1,27,41,2,490000.0,980000.0
3557,20240419,1,27,72,2,817000.0,1634000.0
3558,20240906,1,27,56,3,123000.0,369000.0
3558,20240906,1,27,77,1,307000.0,307000.0
3559,20240710,2,47,2,2,649000.0,1298000.0
3559,20240710,2,47,29,1,158000.0,158000.0
3560,20240506,2,47,29,1,158000.0,158000.0
3560,20240506,2,47,76,1,177000.0,177000.0
3561,20240120,3,56,18,2,170000.0,340000.0
3561,20240120,3,56,96,1,365000.0,365000.0
3562,20240623,1,7,55,2,563000.0,1126000.0
3563,20240912,1,52,21,1,43000.0,43000.0
3563,20240912,1,52,53,1,328000.0,328000.0
3563,20240912,1,52,65,1,218000.0,218000.0
3563,20240912,1,52,78,4,366000.0,1464000.0
3563,20240912,1,52,86,2,119000.0,238000.0
3564,20240417,1,52,26,4,772000.0,3088000.0
3564,20240417,1,52,33,1,285000.0,285000.0
3564,20240417,1,52,51,2,35000.0,70000.0
3564,20240417,1,52,60,2,174000.0,348000.0
3564,20240417,1,52,80,1,330000.0,330000.0
3565,20240104,2,66,23,1,449000.0,449000.0
3565,20240104,2,66,52,2,26000.0,52000.0
3566,20240802,3,29,2,1,649000.0,649000.0
3566,20240802,3,29,33,1,285000.0,285000.0
3566,20240802,3,29,49,1,532000.0,532000.0
3566,20240802,3,29,75,5,29000.0,145000.0
3566,20240802,3,29,90,3,202000.0,606000.0
3567,20241105,3,9,2,1,649000.0,649000.0
3567,20241105,3,9,43,1,315000.0,315000.0
3568,20241118,4,35,83,1,103000.0,103000.0
3569,20240726,2,11,14,2,105000.0,210000.0
3569,20240726,2,11,92,1,872000.0,872000.0
3570,20240721,2,66,2,1,649000.0,649000.0
3570,20240721,2,66,29,1,158000.0,158000.0
3570,20240721,2,66,52,1,26000.0,26000.0
3570,20240721,2,66,79,2,342000.0,684000.0
3571,20240714,4,42,56,3,123000.0,369000.0
3571,20240714,4,42,63,5,206000.0,1030000.0
3571,20240714,4,42,91,3,491000.0,1473000.0
3572,20241011,3,39,27,1,39000.0,39000.0
3572,20241011,3,39,55,1,563000.0,563000.0
3573,20240205,5,33,23,2,449000.0,898000.0
3573,20240205,5,33,80,2,330000.0,660000.0
3573,20240205,5,33,89,2,30000.0,60000.0
3574,20240810,1,27,44,2,464000.0,928000.0
3574,20240810,1,27,76,2,177000.0,354000.0
3575,20240329,5,70,10,1,293000.0,293000.0
3575,20240329,5,70,44,2,464000.0,928000.0
3575,20240329,5,70,55,2,563000.0,1126000.0
3575,20240329,5,70,70,1,291000.0,291000.0
3575,20240329,5,70,82,1,21000.0,21000.0
3576,20240527,4,30,48,1,152000.0,152000.0
3576,20240527,4,30,64,1,463000.0,463000.0
3576,20240527,4,30,67,1,43000.0,43000.0
3576,20240527,4,30,94,1,32000.0,32000.0
3577,20241216,3,29,8,1,210000.0,210000.0
3577,20241216,3,29,43,1,315000.0,315000.0
3577,20241216,3,29,76,3,177000.0,531000.0
3577,20241216,3,29,85,1,109000.0,109000.0
3578,20240617,3,56,51,1,35000.0,35000.0
3578,20240617,3,56,80,2,330000.0,660000.0
3579,20240226,1,7,13,1,526000.0,526000.0
3579,20240226,1,7,42,1,88000.0,88000.0
3579,20240226,1,7,44,1,464000.0,464000.0
3579,20240226,1,7,89,1,30000.0,30000.0
3580,20240419,5,55,4,2,473000.0,946000.0
3580,20240419,5,55,13,1,526000.0,526000.0
3581,20240401,1,27,3,1,32000.0,32000.0
3581,20240401,1,27,11,2,395000.0,790000.0
3581,20240401,1,27,74,1,138000.0,138000.0
3581,20240401,1,27,94,2,32000.0,64000.0
3582,20240905,4,30,8,1,210000.0,210000.0
3582,20240905,4,30,15,2,182000.0,364000.0
3582,20240905,4,30,35,1,645000.0,645000.0
3582,20240905,4,30,80,1,330000.0,330000.0
3582,20240905,4,30,95,2,187000.0,374000.0
3583,20240205,2,66,72,4,817000.0,3268000.0
3583,20240205,2,66,74,4,138000.0,552000.0
3583,20240205,2,66,77,1,307000.0,307000.0
3584,20240212,5,43,23,1,449000.0,449000.0
3585,20241202,3,29,11,1,395000.0,395000.0
3585,20241202,3,29,15,1,182000.0,182000.0
3585,20241202,3,29,59,1,88000.0,88000.0
3585,20241202,3,29,88,2,152000.0,304000.0
3586,20240813,4,42,77,1,307000.0,307000.0
3587,20240922,2,26,18,1,170000.0,170000.0
3587,20240922,2,26,44,1,464000.0,464000.0
3587,20240922,2,26,52,1,26000.0,26000.0
3587,20240922,2,26,54,1,202000.0,202000.0
3587,20240922,2,26,85,2,109000.0,218000.0
3588,20240213,2,66,56,1,123000.0,123000.0
3589,20241117,1,36,8,1,210000.0,210000.0
3589,20241117,1,36,13,2,526000.0,1052000.0
3589,20241117,1,36,82,2,21000.0,42000.0
3590,20240201,1,27,100,1,383000.0,383000.0
3591,20241124,3,39,11,1,395000.0,395000.0
3591,20241124,3,39,19,1,249000.0,249000.0
3591,20241124,3,39,20,2,694000.0,1388000.0
3591,20241124,3,39,85,1,109000.0,109000.0
3591,20241124,3,39,98,4,759000.0,3036000.0
3592,20240430,5,33,96,1,365000.0,365000.0
3593,20240603,2,47,2,2,649000.0,1298000.0
3593,20240603,2,47,16,1,63000.0,63000.0
3594,20241102,1,7,11,1,395000.0,395000.0
3594,20241102,1,7,54,1,202000.0,202000.0
3594,20241102,1,7,55,1,563000.0,563000.0
3594,20241102,1,7,67,1,43000.0,43000.0
3594,20241102,1,7,86,2,119000.0,238000.0
3595,20241223,2,26,39,5,332000.0,1660000.0
3595,20241223,2,26,74,1,138000.0,138000.0
3595,20241223,2,26,94,1,32000.0,32000.0
3596,20240915,1,27,12,2,669000.0,1338000.0
3596,20240915,1,27,24,1,575000.0,575000.0
3596,20240915,1,27,49,1,532000.0,532000.0
3596,20240915,1,27,70,1,291000.0,291000.0
3597,20240711,5,55,94,2,32000.0,64000.0
3598,20240620,2,26,77,2,307000.0,614000.0
3599,20240331,4,35,2,3,649000.0,1947000.0
3599,20240331,4,35,12,2,669000.0,1338000.0
3600,20240223,3,29,68,2,218000.0,436000.0
3601,20240712,5,33,20,4,694000.0,2776000.0
3601,20240712,5,33,33,2,285000.0,570000.0
3601,20240712,5,33,57,3,16000.0,48000.0
3601,20240712,5,33,68,1,218000.0,218000.0
3601,20240712,5,33,99,1,660000.0,660000.0
3602,20241025,1,7,41,2,490000.0,980000.0
3603,20240721,5,33,8,2,210000.0,420000.0
3603,20240721,5,33,32,2,34000.0,68000.0
3603,20240721,5,33,97,2,184000.0,368000.0
3603,20240721,5,33,99,1,660000.0,660000.0
3604,20240609,2,26,39,1,332000.0,332000.0
3604,20240609,2,26,74,1,138000.0,138000.0
3604,20240609,2,26,89,2,30000.0,60000.0
3604,20240609,2,26,97,2,184000.0,368000.0
3604,20240609,2,26,98,2,759000.0,1518000.0
3605,20240711,3,56,28,1,210000.0,210000.0
3605,20240711,3,56,84,1,172000.0,172000.0
3606,20241018,5,70,16,1,63000.0,63000.0
3606,20241018,5,70,84,2,172000.0,344000.0
3607,20240526,5,70,25,5,157000.0,785000.0
3607,20240526,5,70,33,1,285000.0,285000.0
3607,20240526,5,70,49,1,532000.0,532000.0
3608,20241006,3,29,54,2,202000.0,404000.0
3609,20240818,2,47,2,1,649000.0,649000.0
3609,20240818,2,47,98,1,759000.0,759000.0
3610,20240612,5,70,16,2,63000.0,126000.0
3610,20240612,5,70,43,2,315000.0,630000.0
3611,20241230,4,30,14,2,105000.0,210000.0
3611,20241230,4,30,28,1,210000.0,210000.0
3611,20241230,4,30,46,1,575000.0,575000.0
3611,20241230,4,30,61,1,96000.0,96000.0
3611,20241230,4,30,93,1,284000.0,284000.0
3612,20240524,2,11,39,1,332000.0,332000.0
3612,20240524,2,11,52,1,26000.0,26000.0
3612,20240524,2,11,71,2,93000.0,186000.0
3612,20240524,2,11,72,2,817000.0,1634000.0
3613,20240104,1,52,2,2,649000.0,1298000.0
3613,20240104,1,52,70,1,291000.0,291000.0
3614,20240502,3,39,6,2,212000.0,424000.0
3615,20240323,2,47,48,1,152000.0,152000.0
3615,20240323,2,47,66,2,342000.0,684000.0
3616,20241002,1,7,17,1,31000.0,31000.0
3616,20241002,1,7,73,1,27000.0,27000.0
3617,20240722,5,33,6,2,212000.0,424000.0
3617,20240722,5,33,42,2,88000.0,176000.0
3617,20240722,5,33,59,1,88000.0,88000.0
3617,20240722,5,33,61,2,96000.0,192000.0
3618,20240909,2,26,53,3,328000.0,984000.0
3618,20240909,2,26,58,2,98000.0,196000.0
3619,20241004,1,27,19,5,249000.0,1245000.0
3620,20240920,2,26,44,5,464000.0,2320000.0
3621,20240520,3,39,34,1,76000.0,76000.0
3622,20240901,1,52,11,1,395000.0,395000.0
3622,20240901,1,52,13,2,526000.0,1052000.0
3622,20240901,1,52,31,1,130000.0,130000.0
3622,20240901,1,52,54,5,202000.0,1010000.0
3623,20240119,2,47,12,1,669000.0,669000.0
3623,20240119,2,47,97,2,184000.0,368000.0
3624,20240126,3,9,11,4,395000.0,1580000.0
3624,20240126,3,9,88,2,152000.0,304000.0
3625,20241227,5,43,10,1,293000.0,293000.0
3625,20241227,5,43,35,5,645000.0,3225000.0
3625,20241227,5,43,41,1,490000.0,490000.0
3625,20241227,5,43,89,2,30000.0,60000.0
3625,20241227,5,43,92,1,872000.0,872000.0
3626,20240414,3,29,88,1,152000.0,152000.0
3626,20240414,3,29,100,5,383000.0,1915000.0
3627,20240323,5,33,77,2,307000.0,614000.0
3628,20240921,5,43,7,1,40000.0,40000.0
3628,20240921,5,43,17,1,31000.0,31000.0
3628,20240921,5,43,18,2,170000.0,340000.0
3628,20240921,5,43,28,3,210000.0,630000.0
3628,20240921,5,43,62,2,132000.0,264000.0
3629,20240922,4,59,1,2,400000.0,800000.0
3629,20240922,4,59,26,1,772000.0,772000.0
3629,20240922,4,59,49,1,532000.0,532000.0
3629,20240922,4,59,69,3,431000.0,1293000.0
3629,20240922,4,59,79,2,342000.0,684000.0
3630,20240907,4,30,6,1,212000.0,212000.0
3630,20240907,4,30,22,1,33000.0,33000.0
3630,20240907,4,30,37,1,502000.0,502000.0
3630,20240907,4,30,74,5,138000.0,690000.0
3630,20240907,4,30,77,1,307000.0,307000.0
3631,20240926,3,9,36,1,796000.0,796000.0
3631,20240926,3,9,38,2,133000.0,266000.0
3631,20240926,3,9,68,2,218000.0,436000.0
3631,20240926,3,9,96,1,365000.0,365000.0
3632,20240406,5,43,63,1,206000.0,206000.0
3632,20240406,5,43,81,1,356000.0,356000.0
3633,20240705,5,70,24,2,575000.0,1150000.0
3633,20240705,5,70,28,1,210000.0,210000.0
3633,20240705,5,70,48,3,152000.0,456000.0
3633,20240705,5,70,70,1,291000.0,291000.0
3634,20240607,1,27,11,1,395000.0,395000.0
3634,20240607,1,27,55,5,563000.0,2815000.0
3634,20240607,1,27,69,2,431000.0,862000.0
3634,20240607,1,27,80,1,330000.0,330000.0
3635,20240829,3,56,34,1,76000.0,76000.0
3635,20240829,3,56,67,4,43000.0,172000.0
3636,20240228,2,66,2,2,649000.0,1298000.0
3636,20240228,2,66,20,2,694000.0,1388000.0
3636,20240228,2,66,37,1,502000.0,502000.0
3636,20240228,2,66,76,1,177000.0,177000.0
3637,20240921,5,33,11,1,395000.0,395000.0
3638,20240818,3,29,35,4,645000.0,2580000.0
3638,20240818,3,29,51,1,35000.0,35000.0
3638,20240818,3,29,55,2,563000.0,1126000.0
3638,20240818,3,29,80,1,330000.0,330000.0
3638,20240818,3,29,89,4,30000.0,120000.0
3639,20241218,1,36,100,2,383000.0,766000.0
3640,20240613,2,26,76,2,177000.0,354000.0
3640,20240613,2,26,80,1,330000.0,330000.0
3641,20240928,4,59,45,2,399000.0,798000.0
3642,20241126,3,39,55,1,563000.0,563000.0
3642,20241126,3,39,88,2,152000.0,304000.0
3643,20241111,3,9,79,1,342000.0,342000.0
3644,20240226,1,27,65,2,218000.0,436000.0
3645,20240229,1,27,17,2,31000.0,62000.0
3645,20240229,1,27,63,1,206000.0,206000.0
3646,20240415,3,29,26,1,772000.0,772000.0
3646,20240415,3,29,47,2,40000.0,80000.0
3647,20240129,4,30,22,1,33000.0,33000.0
3647,20240129,4,30,91,2,491000.0,982000.0
3648,20240924,1,27,54,1,202000.0,202000.0
3649,20240726,5,55,82,1,21000.0,21000.0
3650,20241106,1,36,18,1,170000.0,170000.0
3650,20241106,1,36,24,4,575000.0,2300000.0
3650,20241106,1,36,50,1,176000.0,176000.0
3650,20241106,1,36,55,1,563000.0,563000.0
3650,20241106,1,36,61,1,96000.0,96000.0
3651,20240620,4,35,20,1,694000.0,694000.0
3651,20240620,4,35,42,4,88000.0,352000.0
3651,20240620,4,35,73,2,27000.0,54000.0
3651,20240620,4,35,89,2,30000.0,60000.0
3652,20240714,5,43,66,3,342000.0,1026000.0
3652,20240714,5,43,77,1,307000.0,307000.0
3652,20240714,5,43,84,1,172000.0,172000.0
3652,20240714,5,43,95,1,187000.0,187000.0
3653,20240528,2,26,11,1,395000.0,395000.0
3653,20240528,2,26,29,1,158000.0,158000.0
3653,20240528,2,26,37,1,502000.0,502000.0
3653,20240528,2,26,85,2,109000.0,218000.0
3653,20240528,2,26,97,1,184000.0,184000.0
3654,20241022,1,52,38,1,133000.0,133000.0
3654,20241022,1,52,53,2,328000.0,656000.0
3654,20241022,1,52,54,4,202000.0,808000.0
3654,20241022,1,52,81,1,356000.0,356000.0
3654,20241022,1,52,82,1,21000.0,21000.0
3655,20241231,4,42,51,2,35000.0,70000.0
3655,20241231,4,42,80,2,330000.0,660000.0
3655,20241231,4,42,88,1,152000.0,152000.0
3656,20240401,3,56,62,2,132000.0,264000.0
3656,20240401,3,56,65,2,218000.0,436000.0
3657,20240605,1,52,15,1,182000.0,182000.0
3657,20240605,1,52,33,1,285000.0,285000.0
3657,20240605,1,52,81,1,356000.0,356000.0
3657,20240605,1,52,95,2,187000.0,374000.0
3658,20240104,2,47,4,3,473000.0,1419000.0
3658,20240104,2,47,13,2,526000.0,1052000.0
3658,20240104,2,47,20,1,694000.0,694000.0
3658,20240104,2,47,44,1,464000.0,464000.0
3658,20240104,2,47,79,2,342000.0,684000.0
3659,20240326,1,27,3,1,32000.0,32000.0
3659,20240326,1,27,42,1,88000.0,88000.0
3659,20240326,1,27,51,1,35000.0,35000.0
3659,20240326,1,27,63,4,206000.0,824000.0
3659,20240326,1,27,74,2,138000.0,276000.0
3660,20240909,3,9,55,1,563000.0,563000.0
3660,20240909,3,9,80,1,330000.0,330000.0
3661,20240930,3,29,28,2,210000.0,420000.0
3661,20240930,3,29,90,2,202000.0,404000.0
3662,20241221,5,43,61,4,96000.0,384000.0
3663,20241212,4,30,55,2,563000.0,1126000.0
3664,20240615,1,7,45,1,399000.0,399000.0
3665,20240618,2,11,85,1,109000.0,109000.0
3666,20240805,4,35,29,1,158000.0,158000.0
3667,20240627,3,39,58,1,98000.0,98000.0
3668,20240817,3,29,2,1,649000.0,649000.0
3668,20240817,3,29,15,5,182000.0,910000.0
3668,20240817,3,29,50,1,176000.0,176000.0
3668,20240817,3,29,60,2,174000.0,348000.0
3669,20241029,5,33,16,5,63000.0,315000.0
3669,20241029,5,33,17,1,31000.0,31000.0
3669,20241029,5,33,58,1,98000.0,98000.0
3669,20241029,5,33,80,1,330000.0,330000.0
3670,20240528,2,66,20,1,694000.0,694000.0
3670,20240528,2,66,89,4,30000.0,120000.0
3671,20240106,4,42,11,1,395000.0,395000.0
3672,20240115,3,29,37,1,502000.0,502000.0
3672,20240115,3,29,91,1,491000.0,491000.0
3673,20240804,4,35,25,2,157000.0,314000.0
3674,20241215,1,7,70,2,291000.0,582000.0
3675,20241215,2,26,45,1,399000.0,399000.0
3675,20241215,2,26,61,1,96000.0,96000.0
3675,20241215,2,26,77,2,307000.0,614000.0
3676,20241217,5,70,55,1,563000.0,563000.0
3677,20241120,4,42,29,2,158000.0,316000.0
3678,20240613,4,35,6,1,212000.0,212000.0
3678,20240613,4,35,20,2,694000.0,1388000.0
3678,20240613,4,35,61,2,96000.0,192000.0
3678,20240613,4,35,83,1,103000.0,103000.0
3679,20240330,5,70,66,1,342000.0,342000.0
3679,20240330,5,70,70,2,291000.0,582000.0
3679,20240330,5,70,84,1,172000.0,172000.0
3679,20240330,5,70,88,2,152000.0,304000.0
3680,20240209,3,29,43,1,315000.0,315000.0
3681,20241110,4,30,65,1,218000.0,218000.0
3682,20241203,5,43,72,2,817000.0,1634000.0
3683,20240212,3,29,2,2,649000.0,1298000.0
3683,20240212,3,29,45,2,399000.0,798000.0
3683,20240212,3,29,76,2,177000.0,354000.0
3684,20240727,2,66,1,4,400000.0,1600000.0
3684,20240727,2,66,86,2,119000.0,238000.0
3685,20240415,2,66,48,1,152000.0,152000.0
3685,20240415,2,66,97,4,184000.0,736000.0
3686,20240325,3,39,6,2,212000.0,424000.0
3686,20240325,3,39,67,1,43000.0,43000.0
3686,20240325,3,39,84,1,172000.0,172000.0
3687,20240206,3,9,34,1,76000.0,76000.0
3687,20240206,3,9,36,1,796000.0,796000.0
3687,20240206,3,9,52,2,26000.0,52000.0
3687,20240206,3,9,65,2,218000.0,436000.0
3688,20240306,5,55,32,2,34000.0,68000.0
3688,20240306,5,55,41,1,490000.0,490000.0
3688,20240306,5,55,42,1,88000.0,88000.0
3689,20240609,5,43,78,2,366000.0,732000.0
3690,20240425,2,11,37,1,502000.0,502000.0
3691,20240403,2,66,12,2,669000.0,1338000.0
3691,20240403,2,66,83,1,103000.0,103000.0
3692,20241209,5,43,8,1,210000.0,210000.0
3692,20241209,5,43,10,2,293000.0,586000.0
3692,20241209,5,43,25,4,157000.0,628000.0
3692,20241209,5,43,82,1,21000.0,21000.0
3693,20240219,2,26,28,3,210000.0,630000.0
3693,20240219,2,26,87,5,30000.0,150000.0
3694,20241122,1,27,18,1,170000.0,170000.0
3694,20241122,1,27,80,2,330000.0,660000.0
3694,20241122,1,27,86,2,119000.0,238000.0
3695,20240826,4,59,4,1,473000.0,473000.0
3695,20240826,4,59,51,1,35000.0,35000.0
3695,20240826,4,59,63,2,206000.0,412000.0
3695,20240826,4,59,95,4,187000.0,748000.0
3695,20240826,4,59,96,1,365000.0,365000.0
3696,20241003,1,36,61,1,96000.0,96000.0
3696,20241003,1,36,76,2,177000.0,354000.0
3696,20241003,1,36,89,1,30000.0,30000.0
3696,20241003,1,36,93,1,284000.0,284000.0
3697,20240909,1,7,44,1,464000.0,464000.0
3697,20240909,1,7,89,1,30000.0,30000.0
3698,20241018,4,59,15,2,182000.0,364000.0
3698,20241018,4,59,16,2,63000.0,126000.0
3699,20240816,1,36,60,2,174000.0,348000.0
3699,20240816,1,36,89,3,30000.0,90000.0
3700,20241031,1,7,89,5,30000.0,150000.0
3701,20240118,3,9,32,2,34000.0,68000.0
3701,20240118,3,9,36,2,796000.0,1592000.0
3701,20240118,3,9,38,1,133000.0,133000.0
3701,20240118,3,9,75,1,29000.0,29000.0
3702,20240624,3,39,20,1,694000.0,694000.0
3702,20240624,3,39,34,2,76000.0,152000.0
3703,20240501,1,52,26,1,772000.0,772000.0
3703,20240501,1,52,48,5,152000.0,760000.0
3703,20240501,1,52,54,2,202000.0,404000.0
3703,20240501,1,52,92,1,872000.0,872000.0
3704,20240719,5,70,1,2,400000.0,800000.0
3704,20240719,5,70,24,2,575000.0,1150000.0
3705,20240112,1,7,2,2,649000.0,1298000.0
3706,20240820,3,29,43,4,315000.0,1260000.0
3706,20240820,3,29,74,2,138000.0,276000.0
3706,20240820,3,29,76,1,177000.0,177000.0
3706,20240820,3,29,80,4,330000.0,1320000.0
3707,20240110,3,56,89,1,30000.0,30000.0
3708,20240516,3,39,6,4,212000.0,848000.0
3709,20240107,4,42,6,2,212000.0,424000.0
3709,20240107,4,42,99,1,660000.0,660000.0
3710,20240122,5,43,24,1,575000.0,575000.0
3710,20240122,5,43,58,1,98000.0,98000.0
3710,20240122,5,43,62,2,132000.0,264000.0
3710,20240122,5,43,92,2,872000.0,1744000.0
3711,20240612,3,39,20,2,694000.0,1388000.0
3711,20240612,3,39,33,1,285000.0,285000.0
3711,20240612,3,39,34,1,76000.0,76000.0
3711,20240612,3,39,45,1,399000.0,399000.0
3711,20240612,3,39,50,1,176000.0,176000.0
3712,20241216,3,39,20,1,694000.0,694000.0
3713,20240801,1,52,44,5,464000.0,2320000.0
